user	topic	link	utterance	category
Elli Danger	music	https://www.youtube.com/watch?v=7PvUpVdASgk	Ich sollte lachen,aber ich habs verlernt durch die Bosheit der Politiker.	dissence
Frank Rückstoss	music	https://www.youtube.com/watch?v=7PvUpVdASgk	Wenn es nicht so traurig wäre, würde ich darüber Lachen	dissence
Miya N	music	https://www.youtube.com/watch?v=7PvUpVdASgk	Die ist einfach nur schlimm. 	dissence
Miya N	music	https://www.youtube.com/watch?v=7PvUpVdASgk	Was die aus uns gemacht hat. Wie unser Land vor die Hunde geht.	dissence
Ekkehard	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=568722#post568722	Tiefpunkt Lang Lang	dissence
Agravain	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=200	Na, hier hatte Neal Davies nicht seinen besten Tag.	dissence
Agravain	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=200	Tatsächlich orgelt er sich ziemlich durch die Lieder.	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=200	Windgassen und Neidlinger sind nicht ganz mein Fall.	dissence
Mauerblümchen	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=199	Nicht schlecht, aber bei Mahler 2 mag ich die Volltrottel-, äh, full-throttle-Versionen doch lieber.	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=199	aber es bleibt für mich als Werk unappetitlich.	dissence
Agravain	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&pageNo=199	Entbehrlich. Die Interpretationen, nicht die Werke.	dissence
Michael Bahr	music	https://www.rondomagazin.de/leserbriefe.php	nun ja, ein etwas schaler Nachgeschmack bleibt	dissence
Michael Bahr	music	https://www.rondomagazin.de/leserbriefe.php	"Bedarf es wirklich des mittlerweile doch reichlich abgestandenen Bildes des frustierten (aber finanziell ordentlich ""gepamperten"") deutschen Musikbeamten um die jungen, ach so krativ-ungebundenen amerikanischen Musiker ins Bild zu setzen?"	dissence
Michael Bahr	music	https://www.rondomagazin.de/leserbriefe.php	Wenn ich mir diese deutschen (Beamten-)Orchester anhöre - und das tue ich oft - dann ist da von Frustration wenig zu spüren.	dissence
Wolfgang Finsterer	music	https://www.rondomagazin.de/leserbriefe.php	Gerade der erste Satz trifft überhaupt nicht zu	dissence
Wolfgang Finsterer	music	https://www.rondomagazin.de/leserbriefe.php	Bei mir wie auch in meinem Freundes- und Bekanntenkreis herrscht Wut und Enttäuschung über die äußerst konventionelle Spielplangestaltung von Frau Young	dissence
Wolfgang Finsterer	music	https://www.rondomagazin.de/leserbriefe.php	davon, dass sie anspruchsvolles und anregendes Musiktheater z. B. von Konwitschny und Karoline Gruber absetzte, um sie zum Teil durch belanglose Inszenierungen abzulösen	dissence
Wolfgang Finsterer	music	https://www.rondomagazin.de/leserbriefe.php	Ebenso Fehlanzeige bei zeitgenössischer Musik:	dissence
Wolfgang Finsterer	music	https://www.rondomagazin.de/leserbriefe.php	dessen Arbeit wie auch die seiner Vorgänger bis hin zu Liebermann durch Frau Young und die Hamburger Kulturpolitik zerstört wurde.	dissence
Erdmann Karsten	music	https://www.rondomagazin.de/leserbriefe.php	"es sein nur gesagt, daß mir beim Lesen der ""Meistersinger""-Rezension (Orfeo) übel geworden ist"	dissence
Erdmann Karsten	music	https://www.rondomagazin.de/leserbriefe.php	Pseudopolitisches Denunziantentum plattester Art muß herhalten, wenn der nicht genehme Künstler (Böhm) anders nicht zu packen ist.	dissence
Uwe Sandvoss	music	https://www.rondomagazin.de/leserbriefe.php	Die musikalischen Leistungen eines Ensembles wie „I Musici“ als betulich zu bezeichnen, wie es Christoph Braun (Rondo 3/08, S. 15) tut, ist doch allerhand	dissence
Cortez	politics	https://www.zeit.de/politik/2021-04/livestream-die-gruenen-kanzlerkandidatur-annalena-baerbock-robert-habeck	Ihr Kommentar ist - eine Diffamierung? Eine Lüge? Eine Boshaftigkeit?	dissence
weiterwursteln	politics	https://www.zeit.de/politik/2021-04/livestream-die-gruenen-kanzlerkandidatur-annalena-baerbock-robert-habeck	Oh weh kann man eigentlich noch armseligere Kommentare abgeben?	dissence
Der Denker DD	politics	https://www.zeit.de/politik/2021-04/livestream-die-gruenen-kanzlerkandidatur-annalena-baerbock-robert-habeck	Die Frau Baerbock kann ja nicht einmal einen geraden Satz rausbringen.	dissence
Philipp3010	politics	https://www.zeit.de/politik/deutschland/2021-04/annalena-baerbock-kanzlerkandidatur-gruene-interview-pro-sieben	"Zu keinem Zeitpunkt hat Herr Kleber ""sichtlich um Fassung gerungen""."	dissence
Hägar der Dickliche	politics	https://www.zeit.de/politik/deutschland/2021-04/annalena-baerbock-kanzlerkandidatur-gruene-interview-pro-sieben	Es wäre ja auch grotesk, das anzunehmen.	dissence
Hägar der Dickliche	politics	https://www.zeit.de/politik/deutschland/2021-04/annalena-baerbock-kanzlerkandidatur-gruene-interview-pro-sieben	Damit kann sie schwerlich Obama gemeint haben.	dissence
Lias Bledt	politics	https://www.zeit.de/politik/deutschland/2021-04/annalena-baerbock-kanzlerkandidatur-gruene-interview-pro-sieben	Und der soll ein Nicht-Profi gewesen sein?	dissence
Der Niederbayer	politics	https://www.zeit.de/wirtschaft/unternehmen/2021-05/immobilienkonzerne-berlin-enteignung-mietendeckel-profit-kritik/seite-3	Nix da mit Sozialismus.	dissence
Der Niederbayer	politics	https://www.zeit.de/wirtschaft/unternehmen/2021-05/immobilienkonzerne-berlin-enteignung-mietendeckel-profit-kritik/seite-3	Was mich dieses Thema nervt...	dissence
Isawagner	politics	https://www.zeit.de/wirtschaft/unternehmen/2021-05/immobilienkonzerne-berlin-enteignung-mietendeckel-profit-kritik/seite-3	Wenn ich hier auf Zon lese, daß sich jemand zur Altersabsicherung zig Eigentumswohnungen kauft, um diese zu vermieten - bleibt nur noch Häääh?	dissence
Isawagner	politics	https://www.zeit.de/wirtschaft/unternehmen/2021-05/immobilienkonzerne-berlin-enteignung-mietendeckel-profit-kritik/seite-3	Und genau diese Gier nach immer mehr, egal wie irrational und unlogisch das Verhalten auch ist, macht die Gesellschaft kaputt.	dissence
Jean	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	"Ernsthaft? ""Weilala""? Ist das alles?"	dissence
Jean	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Immer diese verknappten Zitate, die den wahren Gehalt verzerren	dissence
Agravain	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Im ersten Akt mir aber doch zu mild.	dissence
Agravain	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Ingesamt kein Vergleich zu meinem Favoriten:	dissence
Walter Heggendorn	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Diese Aufnahme lässt mich auf den ersten Horch ratlos, ja enttäuscht zurück	dissence
Walter Heggendorn	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Was haben Trifonov/Jansons sich wohl dabei gedacht?	dissence
Walter Heggendorn	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Die genialische Musik harzt und klebt und kommt nicht recht vom Fleck.	dissence
Walter Heggendorn	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Ich höre hier das (äusserst gepflegte!) Trotten von gezügelten Pferden	dissence
Hueb'	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Mainstream, den keiner braucht	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	aber für meine Ohren weder ganz so musikalisch stimmig wie Ehnes noch so interessant differenziert wie Midori	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Ausserdem für meine Ohren zu oft zu hoch intoniert,	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Die Fuge ist Hadelichs schwächster Satz	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	da hat er sich mMn in ein für ihn zu schnelles Tempo verrannt	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	was dann zu oft bei Akkorden zu Unfällen führt	dissence
Rosamunde	music	https://www.capriccio-kulturforum.de/index.php?thread/9147-eben-geh%C3%B6rt/&postID=570039#post570039	Ausserdem immer wieder etwas gehetzt oder rhythmisch leicht ungenau	dissence
Allegro	music	https://www.capriccio-kulturforum.de/index.php?thread/4352-oboen-frischlinge/&postID=570264#post570264	Die Moderation von Leleux war - im Vergleich zu Andrés Orozco-Estrada Moderationen - sehr dürftig	dissence
Karl Wentzel	music	https://www.capriccio-kulturforum.de/index.php?thread/4352-oboen-frischlinge/&postID=570264#post570264	und der Oboist muß das dann ausbaden	dissence
Karl Wentzel	music	https://www.capriccio-kulturforum.de/index.php?thread/4352-oboen-frischlinge/&postID=570264#post570264	wenn sich ein unerfahrener nervöser Dirigent im Tempo vertut, kocht dem Oboisten das Wasser im Arsch	dissence
Yukon	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/	Ein Herangehen an den Notentext, ohne diesen bereits verinnerlicht, in sich aufgenommen zu haben, macht daher wenig bis gar keinen Sinn	dissence
Ecclitico	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/	Es ist absurd, von ihm zu verlangen, er möge doch bitte selbst komponieren	dissence
philmus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/	Wie kommst Du zu dieser Feststellung?	dissence
Philbert	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/	Das ist ziemlich widersprüchig.	dissence
Admiral Nelson	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Es wird Zeit, dass dieses Querelen bald vorbei sind!	dissence
Puc	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Und: das dumme Geschwurbel von Querdenkern, Kreml-Bakti-Humbug-KenFm-fakern & Co ist nichts anders als Sabotage gegen die freieren Länder im Kampf gegen das Virus.	dissence
yeoldelloyd1337	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Genauso schlimm wie esoterisches Geschwurbel ist katastrophisierende Panikmache.	dissence
yeoldelloyd1337	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Beides ist unwissenschaftlich.	dissence
MrGruber	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	MV hat sich politisch nicht grade mit Ruhm bekleckert.	dissence
MrGruber	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Wo zum Geier hab ich denn irgendwas vom Osten geschrieben?	dissence
ZahlGraf	health	https://www.zeit.de/entdecken/reisen/2021-05/reisen-corona-krise-urlaub-regeln-europa-geimpfte-interaktive-karte	Stumpf die Temperaturen in Brasilien und Indien mit denen in der EU zu vergleichen und dann Rückschlüsse zu ziehen, dass es hier ebenso läuft ist naiv.	dissence
Bembelsche	politics	https://www.zeit.de/politik/deutschland/2021-05/robert-habeck-boris-palmer-gruene-parteiausschlussverfahren-baden-wuerttemberg	Weshalb muss man ein Thema bis zum Abwinken immer und immer wieder aufwärmen?	dissence
Webmeister	politics	https://www.zeit.de/politik/deutschland/2021-05/robert-habeck-boris-palmer-gruene-parteiausschlussverfahren-baden-wuerttemberg	Dir Grünen arrogant und überheblich.	dissence
Bayernmichl86	politics	https://www.zeit.de/politik/deutschland/2021-05/robert-habeck-boris-palmer-gruene-parteiausschlussverfahren-baden-wuerttemberg	Ziemlich dämlich.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Nein, kenne ich nicht und interessiert mich auch nicht.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	"Und irgendwelche sog."" Standardwerke"", aus denen Laien Ihren musikalischen Horizont herleiten, interessieren mich schon mal gar nicht."	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Da ist so viel Schwachsinn alleine in den letzten 50 Jahren geschrieben worden.......Nö, danke.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Welche Denke steckt dahinter, es für völlig legitim zu halten, einen Berufsmusiker als lächerlich darzustellen?	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Und glaube JA NICHT, daß ich Deinen Beitrag, diesen dümmlichen Beitrag, der in die Splitter versenkt wurde, nicht gelesen habe!	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Insoferne empfinde ich Deine Behauptung als.......falsch, einfach falsch	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Sorry, falsch	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	nö, sorry, ich empfinde Deine Meinung als falsch.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Ich bin wahrlich nicht der einzige, dem das anders ging als Du meinst zu wissen.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	mein Gott, wer stellt denn die Regeln auf?	dissence
Harzzach	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	as ist, mit Verlaub, eine maßlose Übertreibung.	dissence
Harzzach	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Ich sage ja nicht, dass das NICHT passiert	dissence
DingeEurope	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Wir stehen vor den Supermärkten Schlange wegen Corona, nicht weil Mangel herrschen würde	dissence
Southpaw	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Wird kaum thematisiert.	dissence
Drucksache	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Hat Aldi die Non-Food Angebote von dieser Woche seit Monaten auf Halde? Eher nicht.	dissence
ik2004	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Ist es leider nicht.	dissence
Master of None	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Carports aus dem 3D-Drucker?	dissence
ik2004	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Aber so schlimm kann die Lage noch nicht sein	dissence
Don Blech	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	"Den ""natürlichen deutschen Wald"" gibt es so doch gar nicht"	dissence
mark.e.schmidt	economy	https://www.zeit.de/wirtschaft/2021-05/bauholz-holzpreis-fichte-baumaterial-klimawandel-borkenkaefer-hausbau	Was mir fehlt in dem Artikel ist, daß riesige Mengen Holz nach dem letzen fiesen Sturm (Kyril ???) zu Spottpreisen in's Ausland - vor allem (wie immer) nach China - verkauft worden sind.	dissence
Koltoroc	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Falsch, er versteht das ganz genau.	dissence
Ozeananwohner	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Man muß überhaupt keine Gedankenakrobatik vollziehen, um das Judentum mit den Banken zu verbinden.	dissence
weiterwursteln	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Schlimmer wäre es, wenn Sie den Artikel ganz bewußt fehl interpretieren	dissence
Ozeananwohner	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Was daran war jetzt Gedankenakrobatik?	dissence
CantHappenHere	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	Für den Vorwurf des Antisemitismus ist es aber doch beim besten Willen nicht ausreichend	dissence
CantHappenHere	society	https://www.zeit.de/gesellschaft/2021-05/meron-mendel-antisemitismus-sprache-luisa-neubauer-hans-georg-maassen/seite-2	"Nein, Maaßen muss hier konkret nachgewiesen werden, dass er Begriffe wie ""Globalisten"" tatsächlich antisemitisch meint"	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Ach Du Schande, ich versinke im Erdboden!	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Lachhaft!!!!!!!	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Das Standardwerk, welches auch immer, hat also recht?	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Welches bitte, und vor allem, WARUM?	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Also das kann doch nicht wahr sein, ich möchte mich mit so etwas nicht herumschlagen müssen.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Das ist ja wie in den 80ern, welche ich eben beschrieben habe!	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Jedenfalls geht das zu weit.	dissence
Michael Schlechtriem	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Das geht schon lange zu weit!	dissence
Mauerblümchen	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Und nicht jeder stellt die Musik als einzige Sache so in den Mittelpunkt, dass er sein ganzes Leben drumherum anordnet.	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Nein, falsch macht er bestimmt nichts	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	aber das heißt ja auch nicht, dass jeder das so machen muss	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Ich mag das Wort Standardwerk nicht	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	wer legt das fest, was Standard ist?	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Warum ist etwas Standard? Weil es musikalisch wichtiger sein soll?	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Ich muss gar nichts.	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	Und ob Werke als bedeutend gelten oder nicht, ist mir ebenso egal	dissence
Succubus	music	https://www.capriccio-kulturforum.de/index.php?thread/4457-sind-interpreten-sklaven/&pageNo=3	damit sie nicht zu einem unverrückbaren, komartigen Kanon verkommt aus dem keiner mehr ausbrechen kann.	dissence
gmffd	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Was soll man dazu noch sagen	dissence
gmffd	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Die Politik lädt ihre geballte Inkompetenz auf den Schultern der eh schon an der Belastungsgrenze arbeitenden Pflege- und Ärzteschaft ab.	dissence
emobilitaetsberater	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Die reine Unfähigkeit.	dissence
emobilitaetsberater	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Das versteh wer will.	dissence
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Beim Ausbreiten des Virus mit Hochschnellen der Infektions- und Todeszahlen zweimal (Oktober, März) zu langsam gewesen und damit versagt.	dissence
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Schon die Wochen vorher wurden viele Praxen von Anfragen praktisch lahmgelegt und z.T. sogar von Impfvordränglern bedroht	dissence
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Die Dauer der Astrazeneca Zweitimpfung auf 4 Wochen verkürzen und damit praktisch nutzlos machen.	dissence
vnawrath	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	"Das reichen die Worte ""Versagen"" und ""Arbeitsverweigerung"" nicht mehr."	dissence
Norbert_W	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Pandemie und Wahlkampf, das ist nach meiner Meinung ein schlechtes Paar.	dissence
Norbert_W	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Da kann es nur Verlierer geben. 	dissence
Paudi	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	"Interessant, dass ausgerechnet die KV vor einem ""Chaos"" warnt."	dissence
Paudi	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Dass ausgerechnet die nun den Mund aufmachen	dissence
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Das Timing der Bundesländer ist in dieser Corona-Krise verlässlich schlecht	dissence
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Hinzu kommt ein komplett kopfloses Herdenverhalten	dissence
ford-perfect	health	https://www.tagesspiegel.de/berlin/streit-zwischen-senat-und-kv-um-impfungen-berlin-hebt-priorisierung-in-praxen-ab-montag-auf-aerzte-warnen-vor-chaos/27188464.html	Aber jetzt ist es deutlich zu früh	dissence
Mopfel	politics	https://www.zeit.de/politik/deutschland/2021-05/serap-gueler-cdu-rassismus-hans-georg-maassen-bundestagswahl/seite-2	Schalten Sie mal einen Gang zurück.	dissence
Internethobbit	politics	https://www.zeit.de/politik/deutschland/2021-05/serap-gueler-cdu-rassismus-hans-georg-maassen-bundestagswahl/seite-2	Wo ist Maaßen rechtsextrem?	dissence
strixaluco	biology	https://www.zeit.de/2021/20/schleimpilze-gelbe-lohbluete-pilze-forschung-technologie/seite-2	"Nein, das sind andere ""Schleimpilze""."	dissence
strixaluco	biology	https://www.zeit.de/2021/20/schleimpilze-gelbe-lohbluete-pilze-forschung-technologie/seite-2	"""Intelligenz"" finde ich da stark übertrieben"	dissence
TB42	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Von den grossen CO2-Emittenten hat niemand nennenswertes Bevoelkerungswachstum	dissence
slocum	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Nein, das eigentliche Problem ist schon das mit dem Klima.	dissence
Sammy Danger	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Von gut Ausgebildet oder kompetent ist keine Rede.	dissence
Bullit	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Das Argument ist nicht offenkundig falsch, sondern offenkundig richtig.	dissence
neonormal	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Ein Zurücklehnen und mit dem Finger auf Afrika oder Asien zeigen funktioniert nicht.	dissence
Daedalus	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Sehe ich nicht so	dissence
Bleiben Sie sachlich	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Mich ärgern solche Verallgemeinerungen.	dissence
Asilomar	economy	https://www.zeit.de/wirtschaft/2021-05/klimaschutz-nachhaltigkeit-unternehmen-katrin-muff-umwelt/seite-3	Wohl nicht ganz, der Dodge ist wie eh und je schlecht verarbeitet	dissence
