user	topic	link	utterance	category
lutendo  dzivhani	music	https://twitter.com/slikouron/status/1451548723884998698	You deserve it my King	praise
Jovislash	music	https://twitter.com/slikouron/status/1451548723884998698	Big shout. Well deserved	praise
Bzurk	music	https://twitter.com/slikouron/status/1451548723884998698	Been showing love and support where possible for so many artists. 	praise
RYB	music	https://twitter.com/slikouron/status/1451548723884998698	big achievement , long live to the movement of the culture!	praise
SlikourOnLife	music	https://twitter.com/slikouron/status/1451548723884998698	A hip-hop win	praise
Joey Bangx	music	https://twitter.com/slikouron/status/1451548723884998698	you're a true veteran	praise
Intro$pection EP	music	https://twitter.com/slikouron/status/1451548723884998698	CONGRATS OG YOU DESERVE IT	praise
EBW Magazine	music	https://twitter.com/slikouron/status/1451548723884998698	Congratulations on your journey!	praise
Sinothando Cagwe	music	https://twitter.com/slikouron/status/1451548723884998698	Keep going grootman, this is a huge win for hip hop culture too	praise
neonguts	music	https://twitter.com/slikouron/status/1451548723884998698	The best media outlet in S.A 	praise
I'm a unicorn 	music	https://twitter.com/StephenCena/status/1494541988183801857	This is not true.	dissent
Brent Stewart	music	https://twitter.com/StephenCena/status/1494541988183801857	it never felt so good as when I deleted all my Neil Young and Joni Mitchell music files	concession
Brent Stewart	music	https://twitter.com/StephenCena/status/1494541988183801857	Its good to discard your heros when you find out that they are fake	lecture
mickeydub	music	https://twitter.com/StephenCena/status/1494541988183801857	I don't think so.	dissent
mickeydub	music	https://twitter.com/StephenCena/status/1494541988183801857	Some of their music is owned by others.	lecture
mickeydub	music	https://twitter.com/StephenCena/status/1494541988183801857	The music they have the right to remove is still removed.	lecture
mickeydub	music	https://twitter.com/StephenCena/status/1494541988183801857	As much as I don't like NY's politics, nobody could accuse him of being a sellout.	concession
Agnostosphere	music	https://twitter.com/StephenCena/status/1494541988183801857	Can confirm, still absent discography	concession
P. Cochran	music	https://twitter.com/StephenCena/status/1494541988183801857	Too much common sense Mate !	dissent
Innocent Dingo	music	https://twitter.com/StephenCena/status/1494541988183801857	Truth is…..it’s not up to them anyway	lecture
Unbiased Leaf Fan	music	https://twitter.com/StephenCena/status/1494541988183801857	Spotify lost 20% of their subscribers, pretty sure someone cares	lecture
Tina Marie	music	https://twitter.com/StephenCena/status/1494541988183801857	Nope they haven't	dissent
Charlotte Ruse	music	https://twitter.com/StephenCena/status/1494541988183801857	Their part in the theatrical Rogan drama ended, now it's business as usual.	insinuation
Formerly Scrotie Sez	music	https://twitter.com/StephenCena/status/1494541988183801857	That is incorrect	dissent
Bernie Kelly	music	https://twitter.com/StephenCena/status/1494541988183801857	probably better to do a longer search	lecture
Peter Lasagne	music	https://twitter.com/StephenCena/status/1494541988183801857	I mean this is just not true	dissent
Stuart Morgan	music	https://twitter.com/StephenCena/status/1494541988183801857	They didn’t even have their bank accounts frozen or get arrested! Soft.	dissent
Dave	music	https://twitter.com/StephenCena/status/1494541988183801857	You are not hearing correctly. 	dissent
Best One can be	music	https://twitter.com/StephenCena/status/1494541988183801857	Darn. Was hoping more would bail out.	concession
Madgeneus	music	https://twitter.com/StephenCena/status/1494541988183801857	This is NOT TRUE !!!!	dissent
Dani	music	https://twitter.com/StephenCena/status/1494541988183801857	As of this moment, not at all	dissent
Artemis	music	https://twitter.com/StephenCena/status/1494541988183801857	Their protest may have worked 30 years ago	lecture
Jonno L	music	https://twitter.com/StephenCena/status/1494541988183801857	15 minutes of post-fame fame?	insinuation
xoxo	music	https://twitter.com/StephenCena/status/1494541988183801857	I wouldn’t take this guys word for it	insinuation
Robin Bannks	music	https://twitter.com/StephenCena/status/1494541988183801857	Get your hearing checked.	lecture
Footie Palz	music	https://twitter.com/StephenCena/status/1494541988183801857	They defamed Joe Rogan and put up a fake protest oooo bop bop bop	insinuation
K.R. Butler	music	https://twitter.com/StephenCena/status/1494541988183801857	I guess money was more important to them then their week ass principles.	insinuation
Auriginal	music	https://twitter.com/StephenCena/status/1494541988183801857	Teaches us that throwing tantrums at a passing storm is like barking at passing cars.	lecture
Auriginal	music	https://twitter.com/StephenCena/status/1494541988183801857	I’m not going to listen to his music on Spotify.	dissent
Unaccaptable Shelly	music	https://twitter.com/StephenCena/status/1494541988183801857	WORST SONG EVER	dissent
Dave	music	https://twitter.com/StephenCena/status/1494541988183801857	they're actually toothless when you call them out and stand your ground	dissent
Stephen Cenatiempo	music	https://twitter.com/StephenCena/status/1494541988183801857	If you look up quickly, you might catch a glimpse of the joke going over your head.	lecture
Antony	music	https://twitter.com/StephenCena/status/1494541988183801857	Helpless, helpless, helpless, helpless!	dissent
Gazmaninaus	music	https://twitter.com/StephenCena/status/1494541988183801857	It was always about self promotion	insinuation
Brent Stewart	music	https://twitter.com/StephenCena/status/1494541988183801857	Just an old record label strategy from the 70's	insinuation
Ernesto	music	https://twitter.com/StephenCena/status/1494541988183801857	he was just trying for more publicity	insinuation
Ernesto	music	https://twitter.com/StephenCena/status/1494541988183801857	probably got a love child somewhere.	insinuation
daivd does	music	https://twitter.com/StephenCena/status/1494541988183801857	i wont listen to any of their songs	dissent
daivd does	music	https://twitter.com/StephenCena/status/1494541988183801857	if they support censorship so do i 	insinuation
Freddy De Souza	music	https://twitter.com/StephenCena/status/1494541988183801857	Hypocrites personified	dissent
readerguy	music	https://twitter.com/StephenCena/status/1494541988183801857	you got bad propagandized info.	lecture
kiwinizzel	music	https://twitter.com/StephenCena/status/1494541988183801857	Money at the end of day will always be the driver for these wankers not an once of integrity	insinuation
R_Bizzle	music	https://twitter.com/StephenCena/status/1494541988183801857	typical libs... they love their socialist ideals but when it comes down to real money they go back to their capitalist ways	insinuation
R_Bizzle	music	https://twitter.com/StephenCena/status/1494541988183801857	I do love Joni's music though she's got 3 great albums regardless of her political views and 	concession
Humanoid_Android	music	https://twitter.com/StephenCena/status/1494541988183801857	Pathetic display both those two.	dissent
Beratux	music	https://twitter.com/StephenCena/status/1494541988183801857	Don't go too hard on Joni she might have a bit of dementia	insinuation
Linda Huntley	music	https://twitter.com/StephenCena/status/1494541988183801857	Pure and simple #gaslighting and trying to cancel free speech and it backfired	lecture
Thom Maxwell	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	Speaking of Unfit. Delete your account	dissent
Jeff Bourne	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	Makes no sense!! #Gaslighting AGAIN!!	dissent
The unaccaptable Fringe Walker	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	gaslighting at its finest	dissent
Truth Seeker	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	They will do everything in their power to make it seem like they supported informed consent all along	insinuation
Ann Pappert	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	Witnessing a MasterClass in #Gaslighting 	dissent
Candice Bergen	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	I'm disturbed & saddened by what we are seeing today in Ottawa	dissent
Candice Bergen	society	https://twitter.com/hashtag/gaslighting?src=hashtag_click	This situation was created by the PM & his desire to divide Canadians	insinuation
Trxnch	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Beat Hard Asff	praise
Chapo	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	One of the worst snippets I’ve heard	dissent
Weneral	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Make better music	dissent
GrizShowYo	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Not listening	dissent
nbayoung_goat	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Pls no , if ain’t yb we don’t want it 	dissent
TNNKO	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Make better music lil bro	dissent
TeKary James	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Keep goin up bro	praise
TB	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	I’m ready my brother we getting rich off pain I need all the new music	praise
Allstar	music	https://twitter.com/lilbaby4PF/status/1495857148412239877	Imma put u on my album	praise
Panagiotis Dimitrios Lampropoulos	music	https://twitter.com/SineadOConnor/status/1455940950425882628	Your voice will not found equal as long as i live.	praise
Panagiotis Dimitrios Lampropoulos	music	https://twitter.com/SineadOConnor/status/1455940950425882628	Heard you first as a 7 year old coming bang to you to comfort my soul.	concession
Zubair Ahmad	music	https://twitter.com/SineadOConnor/status/1455940950425882628	Peace mercy and blessings of almighty God on you	praise
Olga Fedoseeva	music	https://twitter.com/SineadOConnor/status/1455940950425882628	"Sinéad's rendition of ""No Need To Argue"" goes straight to the soul and literally turns it inside out."	praise
Mr. Gone	music	https://twitter.com/SineadOConnor/status/1455940950425882628	today I remembered when you expressed your opinion in front of the world, risking everything just to be heard	praise
Mr. Gone	music	https://twitter.com/SineadOConnor/status/1455940950425882628	thank you for being so brave, you inspired a generation	praise
Evaristo Gaspar Vazquez	music	https://twitter.com/SineadOConnor/status/1455940950425882628	I really like your songs, they give me a lot of peace and tranquility.	praise
GenderCritique	music	https://twitter.com/SineadOConnor/status/1455940950425882628	I can't put into words what your music done for me when I was a teenage tortured soul	concession
Synesthete	music	https://twitter.com/vanmorrison/status/1390622671759716352	Always thought you were way over rated.	dissent
Andrew Knight	music	https://twitter.com/vanmorrison/status/1390622671759716352	Now you go opening your yap and I am forced to confront the fact you're a shiite human.	dissent
MightAswell	music	https://twitter.com/vanmorrison/status/1390622671759716352	"I am no longer a ""Van Morrison"" fan."	dissent
MightAswell	music	https://twitter.com/vanmorrison/status/1390622671759716352	I will no longer buy a song or album of his.	dissent
MightAswell	music	https://twitter.com/vanmorrison/status/1390622671759716352	I will not pay to attend to see him in concert.	dissent
MightAswell	music	https://twitter.com/vanmorrison/status/1390622671759716352	When one of his tunes comes on the radio, I turn off that station	dissent
MightAswell	music	https://twitter.com/vanmorrison/status/1390622671759716352	it’s that it’s no fun for me to listen to his music	dissent
Annabelle Wright	music	https://twitter.com/vanmorrison/status/1390622671759716352	seriously?? Hoo-boy Van, what the hell happened to you	dissent
Annabelle Wright	music	https://twitter.com/vanmorrison/status/1390622671759716352	Who hurt you? 	insinuation
zoe	music	https://twitter.com/vanmorrison/status/1390622671759716352	You ruined my childhood memories.	dissent
exceptions	music	https://twitter.com/vanmorrison/status/1390622671759716352	Maybe he can share a room in the nuthouse with Roger Waters?	insinuation
Red	music	https://twitter.com/vanmorrison/status/1390622671759716352	Why are these silly leftists and Stalinists complaining	insinuation
Red	music	https://twitter.com/vanmorrison/status/1390622671759716352	Great songs! No More Lockdown is a great song.	praise
Calamitious Crystal	music	https://twitter.com/vanmorrison/status/1390622671759716352	holy hell I laughed way too hard first thing this morning	concession
Calamitious Crystal	music	https://twitter.com/vanmorrison/status/1390622671759716352	Lol, no thank you.	dissent
Calamitious Crystal	music	https://twitter.com/vanmorrison/status/1390622671759716352	Just read the hilarious takedown of your latest ‘album’ 	lecture
Jack Londons Dog	music	https://twitter.com/vanmorrison/status/1390622671759716352	what a disappointment to discover that yet another legend turns out to be an ass.	dissent
Jack Londons Dog	music	https://twitter.com/vanmorrison/status/1390622671759716352	I used to like him	concession
Brad Belmont	music	https://twitter.com/vanmorrison/status/1390622671759716352	You forgot the part about the anti-semitism.	lecture
David Wiebe	music	https://twitter.com/vanmorrison/status/1390622671759716352	When R&B stands for Racist and Bigoted.	dissent
Passeggiata	music	https://twitter.com/vanmorrison/status/1390622671759716352	Looking forward to exploring this musically but I have a feeling the anti-science, grumpy, egocentric babble will turn me off.	concession
Laurie	music	https://twitter.com/vanmorrison/status/1390622671759716352	Music means something to me, does to most people I'm sure.	concession
Laurie	music	https://twitter.com/vanmorrison/status/1390622671759716352	I loved your music. I'm sad I can no longer listen to it.	dissent
Ladue	music	https://twitter.com/vanmorrison/status/1390622671759716352	Lots of hate for this guy?	dissent
Ladue	music	https://twitter.com/vanmorrison/status/1390622671759716352	I love his music and voice.	praise
Ladue	music	https://twitter.com/vanmorrison/status/1390622671759716352	If I only listened to artist who shared my politics that would really limit me 	lecture
Ladue	music	https://twitter.com/vanmorrison/status/1390622671759716352	that would really limit me and be close minded.	concession
Teresa Rose Steele	music	https://twitter.com/vanmorrison/status/1390622671759716352	Still love Van the Man.	concession
Teresa Rose Steele	music	https://twitter.com/vanmorrison/status/1390622671759716352	Wonder why he's being attacked in such a relentless fashion. 	dissent
Teresa Rose Steele	music	https://twitter.com/vanmorrison/status/1390622671759716352	Will be buying this for sure.	lecture
Fully Vaccinated and Tired of your Crap	music	https://twitter.com/vanmorrison/status/1390622671759716352	Because he's phoning it in and complains about policies designed to protect the public just so he can make a few extra bucks?	dissent
Fully Vaccinated and Tired of your Crap	music	https://twitter.com/vanmorrison/status/1390622671759716352	That's probably why.	insinuation
Johnny Switchblade Adventure Punk	music	https://twitter.com/vanmorrison/status/1390622671759716352	It is clear that you get no joy from music any longer,	insinuation
Johnny Switchblade Adventure Punk	music	https://twitter.com/vanmorrison/status/1390622671759716352	you are just doing it for the money.	insinuation
Johnny Switchblade Adventure Punk	music	https://twitter.com/vanmorrison/status/1390622671759716352	You do know you can't take it with you, don't you?	lecture
Wests040	music	https://twitter.com/vanmorrison/status/1390622671759716352	people hearing they own the media and thinking its about Jewish people somehow proves your point	insinuation
Wests040	music	https://twitter.com/vanmorrison/status/1390622671759716352	U the man	praise
Vaccinated Granny	music	https://twitter.com/vanmorrison/status/1390622671759716352	MAGA 2021 - The Old Paranoid Racists Covid Tour.	insinuation
Vaccinated Granny	music	https://twitter.com/vanmorrison/status/1390622671759716352	So, when are you and Ted Nugent going on tour? 	insinuation
Trecanoe	music	https://twitter.com/vanmorrison/status/1390622671759716352	sad what that such a great musician should be a sociopath.	dissent
Tera Corona	music	https://twitter.com/vanmorrison/status/1390622671759716352	Seeing as that is what he has devolved into.	dissent
Tera Corona	music	https://twitter.com/vanmorrison/status/1390622671759716352	Hard pass and he can get the fuck off of my lawn!	dissent
Danny B	music	https://twitter.com/vanmorrison/status/1390622671759716352	I used to be a fan of your music, but your love for trump has changed that	concession
Danny B	music	https://twitter.com/vanmorrison/status/1390622671759716352	I will never listen to another one of your songs	dissent
Danny B	music	https://twitter.com/vanmorrison/status/1390622671759716352	You are FOS, Vanny Boy!	dissent
Robin H. Goode	music	https://twitter.com/vanmorrison/status/1390622671759716352	Never buy Van Morrison again.	dissent
Don	music	https://twitter.com/vanmorrison/status/1390622671759716352	I always hated his shitty music	dissent
Don	music	https://twitter.com/vanmorrison/status/1390622671759716352	Since he came out as a giant asshole she encourages me to switch when one of his songs plays. 	dissent
Glo of a Thousand Sighs	music	https://twitter.com/vanmorrison/status/1390622671759716352	that song, now nameless, you ruined it	dissent
Faro - California Leeds the Nation	music	https://twitter.com/vanmorrison/status/1390622671759716352	my disc is now a frisbee.	dissent
thedudeabides	music	https://twitter.com/vanmorrison/status/1390622671759716352	Get bent!	dissent
Igor	music	https://twitter.com/vanmorrison/status/1390622671759716352	Free wheeling anti vaxer rant.	dissent
Igor	music	https://twitter.com/vanmorrison/status/1390622671759716352	Wouldn’t listen if my life depended on it.	lecture
Ed Rosenthal	music	https://twitter.com/vanmorrison/status/1390622671759716352	I’m kicking you off my caravan	dissent
Todd Janower	music	https://twitter.com/vanmorrison/status/1390622671759716352	What’s that supposed to mean	dissent
James Casserly	music	https://twitter.com/vanmorrison/status/1390622671759716352	Problem with that is Van Morrison was never talented.	insinuation
Juan Solo	music	https://twitter.com/vanmorrison/status/1390622671759716352	Great sounds Van! Keep em coming!	praise
Mike Kelly	music	https://twitter.com/vanmorrison/status/1390622671759716352	I guess when you've made as many albums as Van has it's difficult to come up with a good title that you haven't used before.	concession
JJ Kale	music	https://twitter.com/vanmorrison/status/1390622671759716352	Nope. Hard pass.	dissent
Anita Louise	music	https://twitter.com/vanmorrison/status/1390622671759716352	Yikes, a Q-Anon conspiracy filled, anti-Semitic rant of an album from an artist we used to love.	dissent
Anita Louise	music	https://twitter.com/vanmorrison/status/1390622671759716352	You have destroyed my enjoyment of any of your music,	dissent
KatCo	music	https://twitter.com/vanmorrison/status/1390622671759716352	Barf. No thanks.	dissent
Lie Detector	music	https://twitter.com/vanmorrison/status/1390622671759716352	QAnon Morrison	insinuation
pf teacher	music	https://twitter.com/vanmorrison/status/1390622671759716352	sorry dude, pass	dissent
StJohnThePirate	music	https://twitter.com/vanmorrison/status/1390622671759716352	Well, here’s 2021 and #VanMorrison is the most punk rock thing on planet Earth.	praise
StJohnThePirate	music	https://twitter.com/vanmorrison/status/1390622671759716352	I love Van the Man.	praise
Lincolns Ghost	music	https://twitter.com/vanmorrison/status/1390622671759716352	Sorry tubby but I’m taking my songs off the phone and I’m done with you	dissent
Lincolns Ghost	music	https://twitter.com/vanmorrison/status/1390622671759716352	I thought the Irish are always intelligent and capable and talented but you’re an exception to the rule	concession
nicht gesicht	music	https://twitter.com/vanmorrison/status/1390622671759716352	I’m not feeling it anymore.	concession
Alphonse	music	https://twitter.com/vanmorrison/status/1390622671759716352	Will be sure to not give it a listen.	dissent
gojes22	music	https://twitter.com/vanmorrison/status/1390622671759716352	After seeing the reviews, I just hung my head. 	dissent
gojes22	music	https://twitter.com/vanmorrison/status/1390622671759716352	I’ll listen before buying and hope that it’s not as racist as it sounds.	concession
Barbara Low	music	https://twitter.com/vanmorrison/status/1390622671759716352	DUDE - you have singlehandedly ruined #VanMorrison for all of us. 	dissent
Barbara Low	music	https://twitter.com/vanmorrison/status/1390622671759716352	we all gotta roll our eyes	dissent
Barbara Low	music	https://twitter.com/vanmorrison/status/1390622671759716352	laugh out loud for real	dissent
Barbara Low	music	https://twitter.com/vanmorrison/status/1390622671759716352	disinfect our ears immediately.	dissent
AprilFoolsRebel	music	https://twitter.com/vanmorrison/status/1390622671759716352	Proud to present? You sure?	lecture
Kim AF Brat	music	https://twitter.com/vanmorrison/status/1390622671759716352	Sorry but your idiocy around Covid has lost me as a listener.	dissent
JD	music	https://twitter.com/vanmorrison/status/1390622671759716352	You've become someone with whom I would never associate.	dissent
cookie5169	music	https://twitter.com/vanmorrison/status/1390622671759716352	I’ll just pass on this Nazi conspiracy crap.	dissent
Potomac Progressive	music	https://twitter.com/vanmorrison/status/1390622671759716352	Words can't express how saddened I am by what you've become.	dissent
Potomac Progressive	music	https://twitter.com/vanmorrison/status/1390622671759716352	Most of your 70s work is unparalleled.	concession
Potomac Progressive	music	https://twitter.com/vanmorrison/status/1390622671759716352	Dylan found his muse again; it's time for you to go find yours.	lecture
Ozwaldo Pablo	music	https://twitter.com/vanmorrison/status/1390622671759716352	Funny seeing people finally realizing this guys music always sucked	lecture
elaine w brown	music	https://twitter.com/vanmorrison/status/1390622671759716352	Used to be fan until you turned on your inner Q.	insinuation
Susan in Flori-duh	music	https://twitter.com/vanmorrison/status/1390622671759716352	Sorry I ever liked your music.	dissent
alan(n)	music	https://twitter.com/vanmorrison/status/1390622671759716352	"I know when most white men say ""They control the media,"" they mean Jews."	insinuation
sgt_harlan_pepper	music	https://twitter.com/vanmorrison/status/1390622671759716352	Hope you get the help you most definitely need	lecture
Jolie	music	https://twitter.com/vanmorrison/status/1390622671759716352	Such a sad fall from musical grace.	dissent
jaybird	music	https://twitter.com/vanmorrison/status/1390622671759716352	Bigot rock is not my thing.	dissent
jaybird	music	https://twitter.com/vanmorrison/status/1390622671759716352	I just downloaded it so I could delete it.	dissent
Larry Buchas	music	https://twitter.com/vanmorrison/status/1390622671759716352	You're ready for the nursing home, Gramps.	lecture
Seriously people	music	https://twitter.com/vanmorrison/status/1390622671759716352	If not, it's a hard pass for me.	dissent
Thomas Stanziale	music	https://twitter.com/vanmorrison/status/1390622671759716352	Going to ignore reviews that may be influenced by the anti lockdown songs.	dissent
e	music	https://twitter.com/vanmorrison/status/1390622671759716352	Guess he pays them hella kickbacks. 	insinuation
e	music	https://twitter.com/vanmorrison/status/1390622671759716352	They used to ram his music down my throat so hard that I eventually opted to block him	dissent
e	music	https://twitter.com/vanmorrison/status/1390622671759716352	Was a bit regretful at the time; opposite now. 	concession
debvictory #Resistance Take our country back11/3	music	https://twitter.com/vanmorrison/status/1390622671759716352	hell to the no	dissent
Chad Fisher	music	https://twitter.com/vanmorrison/status/1390622671759716352	Me and my son, Van, have been dancing all morning	praise
Chad Fisher	music	https://twitter.com/vanmorrison/status/1390622671759716352	He’s only 7 months old, but he definitely loves it.	concession
Deb	music	https://twitter.com/vanmorrison/status/1390622671759716352	Well maybe Trump could play Van Morrison’s new album at his next FL rant fest.	insinuation
nicht gesicht	music	https://twitter.com/vanmorrison/status/1390622671759716352	Yeah, Van is still “the Man” but not in a good way.	lecture
Ibukun Ogunfeitimi	music	https://www.youtube.com/watch?v=43jmBmFbaX4	you left us far too soon but your contributions to the creative industry will not be forgotten globally	concession
zara x	music	https://www.youtube.com/watch?v=7cTsiQue6l8	yeahh on REPEAT	praise
zara x	music	https://www.youtube.com/watch?v=7cTsiQue6l8	this is a vibe man, we love to see it	praise
Soundbirth App	music	https://www.youtube.com/watch?v=7cTsiQue6l8	Super happy to have you in our YouTube playlist	praise
Crisp Muncher	music	https://www.youtube.com/watch?v=7cTsiQue6l8	Sick beat and chorus	praise
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Lille impressed me with their ability to prohibit our defenders from playing and keep our midfield hemmed in	concession
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Good win and perfect dress rehearsal for our next game against Liverpool	praise
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	it was good that we had a handy press resistant replacement in RLC who could help us spring forward	concession
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	We will need more of that against Liverpool this weekend	concession
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	as it will be a game of similar tempo and intensity, but with more attacking threat.	insinuation
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Praises must go to Thiago who was imperial today.	lecture
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Intercepted anything moving and new when to step in expertly to snuff out danger	praise
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	For me, he is the best CB in the league plus he has the longevity at the top level to back his genius.	praise
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Finally I’m probably in the minority when I say that I prefer the away goal rule to the newer set up.	insinuation
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	However it’s all good.	concession
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	We moved the ball decently well today and provided a threat once we escaped the opposition press	concession
EscoWoah	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Some of our attacking players need to look up more and make better choices	lecture
Gizmo09	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Of course, this won't always be the case should we progress.	concession
WhyTheyCallYouNudger	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	I'm not totally convinced playing LFC will be similar for you as Lille	dissent
WhyTheyCallYouNudger	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	But ok, hope you'll be back after the game to prove you were correct.	concession
ApplePie47	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Thiago Silva absolutely outstanding tonight in a very good team performance	praise
44N79W	sport	https://www.theguardian.com/football/2022/feb/22/chelsea-lille-champions-league-last-16-first-leg-match-report#comment-155083615	Lovely colours all round. Well done.	praise
Answers4Sean	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	The show touches me like none other ever has	concession
Answers4Sean	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	I have never laughed and cried so much watching a TV show in my life.	concession
Answers4Sean	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	So therapeutic thank you	praise
Cathy Garside	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	Everything you create is magical 	praise
Cherry's	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	literally in so much pain today, but that has given me a moment of tranquility,	concession
Cherry's	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	sadly my gang are on a well deserved day off apparently	dissent
Roy McNeilly	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	It's amazing to think you can still top previous work	praise
Neil Forkin	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	Fantastic characters	praise
Neil Forkin	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	Hilariously inappropriate humour at times.	praise
Save Our Planet	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	Thank you for caring about your fans.	praise
C.Colby	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	It was the laugh and sweet perspective I needed at the time.	concession
Tony	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	you possess the gift and ability to tell poignant stories	praise
Melissa Schultz	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	Everyone should take a step back	lecture
Melissa Schultz	entertainment	https://twitter.com/rickygervais/status/1495827351590035461	hold off on being offended or posting that angry tirade 	lecture
Sretmediq	society	https://twitter.com/Johnnz_/status/1495304678833147906	It doesn't mean you're wrong either.	dissent
Sretmediq	society	https://twitter.com/Johnnz_/status/1495304678833147906	It just means you're offended	lecture
Sretmediq	society	https://twitter.com/Johnnz_/status/1495304678833147906	It has nothing to do with the veracity of what you're offended by	lecture
4D4plus4is4D8	society	https://twitter.com/Johnnz_/status/1495304678833147906	"How did you manage to get ""you're"" right the first time, and miss it the second time? "	lecture
4D4plus4is4D8	society	https://twitter.com/Johnnz_/status/1495304678833147906	It's the exact same word, used in the exact same way.	lecture
Meghna	society	https://twitter.com/Johnnz_/status/1495304678833147906	You’re damn right	praise
Celebrety Ducks	society	https://twitter.com/Johnnz_/status/1495304678833147906	That is really a great insight!	concession
Lynn T	society	https://twitter.com/Johnnz_/status/1495304678833147906	It usually means your wrong and/or weak.	lecture
Gary	society	https://twitter.com/Johnnz_/status/1495304678833147906	I’m sure it meant the person did not understand what the nature of the comment?	insinuation
lezzbfrendz	society	https://twitter.com/fabveggievegan/status/1495506640740790277	I am against animal cruelty.	dissent
PinkPig Wading Through Muddy Waters	society	https://twitter.com/fabveggievegan/status/1495506640740790277	Gervais so funny but so deadly serious!	concession
Julian	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	This is not martial law.	dissent
Julian	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	That you would even suggest that indicates a very limited understanding of the situation	lecture
Deniz Günay	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	no one wants to take the blame	insinuation
Roogsy	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	I'm starting to find it hard to believe if you don't even know what martial law actually is	dissent
GreenMMT	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Why did the majority of the donations come from the US? 	insinuation
GreenMMT	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Could it be this was just a continuation of the Jan 6th insurrection?	insinuation
La Flama Blanca	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	Without a ridiculous amount bias? 	dissent
La Flama Blanca	politics	https://twitter.com/jordanbpeterson/status/1495998174137405442	I’ve seen stuff on my timeline all week and was very surprised that this level of civil unrest was happening in Canada 	concession
